id,date,original_tweet,sentiment,prefix,original_completion,completion,combined,cosine
1853995942283759718,2024-11-06 03:00:52+00:00,"@craftymima5 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/4vs9RnAhEn",positive,"@craftymima5 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in","Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/4vs9RnAhEn",Line. Do not let them move you.,"@craftymima5 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you.",0.647844135761261
936864840240398337,2017-12-02 07:49:18+00:00,We are one step closer to delivering MASSIVE tax cuts for working families across America. Special thanks to @SenateMajLdr Mitch McConnell and Chairman @SenOrrinHatch for shepherding our bill through the Senate. Look forward to signing a final bill before Christmas! https://t.co/gmWTny3SfS,positive,We are one step closer to delivering MASSIVE tax cuts for working families across America. Special thanks to @SenateMajLdr Mitch McConnell and Chairman @SenOrrinHatch for shepherding our,bill through the Senate. Look forward to signing a final bill before Christmas! https://t.co/gmWTny3SfS,"historic Tax Cuts &amp, Jobs Act through the Senate. https://t.co/1Q573XJZ9z","We are one step closer to delivering MASSIVE tax cuts for working families across America. Special thanks to @SenateMajLdr Mitch McConnell and Chairman @SenOrrinHatch for shepherding our historic Tax Cuts &amp, Jobs Act through the Senate. https://t.co/1Q573XJZ9z",0.4361334443092346
349908896598597632,2013-06-26 15:15:56+00:00,@nstegm  Real estate!,neutral,@nstegm  Real,estate!,!,@nstegm  Real !,0.32085397839546204
1167784655518654464,2019-08-31 13:02:12+00:00,"RT @SFLRedCross: As you get #RedCrossReady for #HurricaneDorian, keep in mind this important distinction between pre-storm evacuation shelt...",neutral,"RT @SFLRedCross: As you get #RedCrossReady for #HurricaneDorian, keep in mind this important distinction between",pre-storm evacuation shelt...,a hurricane watch and h...,"RT @SFLRedCross: As you get #RedCrossReady for #HurricaneDorian, keep in mind this important distinction between a hurricane watch and h...",0.46901270747184753
416295204933861376,2013-12-26 19:51:25+00:00,#TBT With Barbara Walters on my helicopter going somewhere. http://t.co/PnqXWj2v4h,neutral,#TBT With Barbara,Walters on my helicopter going somewhere. http://t.co/PnqXWj2v4h,Bush,#TBT With Barbara Bush,0.19008788466453552
1259667488008265729,2020-05-11 02:11:47+00:00,"RT @mikandynothem: Trump; first President in history with the courage to stand up to China, especially after Obama's disastrous foreign polâ¦",neutral,RT @mikandynothem: Trump;,"first President in history with the courage to stand up to China, especially after Obama's disastrous foreign polâ¦","""The Democrats are trying to take away your Second Amendment. They want to take away your guns. We're not goinâ¦","RT @mikandynothem: Trump; ""The Democrats are trying to take away your Second Amendment. They want to take away your guns. We're not goinâ¦",0.06828462332487106
1853996111679095268,2024-11-06 03:01:33+00:00,"@WhendiC56512 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/4iXxWEwVoG",positive,"@WhendiC56512 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out.",https://t.co/4iXxWEwVoG,https://t.co/47mQ9zj0Xx,"@WhendiC56512 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/47mQ9zj0Xx",0.41839587688446045
625719965090488320,2015-07-27 17:30:39+00:00,"""""""@AlexPagliano Caught @realDonaldTrump's speech from Iowa. Why is the media portraying him so poorly? Guy has passion, great ideas.""""""",negative,"""""""@AlexPagliano Caught @realDonaldTrump's","speech from Iowa. Why is the media portraying him so poorly? Guy has passion, great ideas.""""""",speech on the #DebateStage. #Trump2016 https://t.co/3Z4p7xk85R,"""""""@AlexPagliano Caught @realDonaldTrump's speech on the #DebateStage. #Trump2016 https://t.co/3Z4p7xk85R",0.3146476149559021
927851452185407490,2017-11-07 10:53:19+00:00,....and has been horrible on Virginia economy. Vote @EdWGillespie today!,negative,....and has been horrible on Virginia economy. Vote @EdWGillespie,today!,for Governor and get this done!,....and has been horrible on Virginia economy. Vote @EdWGillespie for Governor and get this done!,0.27656811475753784
703915198864887810,2016-02-28 12:10:36+00:00,"""The Republican Establishment has been pushing for lightweight Senator Marco Rubio to say anything to """"hit"""" Trump.I signed the pledge-careful""",neutral,"""The Republican Establishment has been pushing for lightweight Senator Marco Rubio to","say anything to """"hit"""" Trump.I signed the pledge-careful""","be the nominee. He is a weak candidate who would lose to Hillary Clinton in a landslide!""","""The Republican Establishment has been pushing for lightweight Senator Marco Rubio to be the nominee. He is a weak candidate who would lose to Hillary Clinton in a landslide!""",0.24906958639621735
1189198831193411585,2019-10-29 15:14:30+00:00,"Nervous Nancy Pelosi is doing everything possible to destroy the Republican Party. Our Polls show that it is going to be just the opposite. The Do Nothing Dems will lose many seats in 2020. They have a Death Wish, led by a corrupt politician, Adam Schiff!",negative,"Nervous Nancy Pelosi is doing everything possible to destroy the Republican Party. Our Polls show that it is going to be just the opposite. The Do Nothing Dems will lose many seats in 2020. They have a Death Wish, led by","a corrupt politician, Adam Schiff!",Crazy Nancy!,"Nervous Nancy Pelosi is doing everything possible to destroy the Republican Party. Our Polls show that it is going to be just the opposite. The Do Nothing Dems will lose many seats in 2020. They have a Death Wish, led by Crazy Nancy!",0.27714940905570984
985858100149309441,2018-04-16 12:31:02+00:00,Russia and China are playing the Currency Devaluation game as the U.S. keeps raising interest rates. Not acceptable!,negative,Russia and China are playing the,Currency Devaluation game as the U.S. keeps raising interest rates. Not acceptable!,long game in the South China Sea,Russia and China are playing the long game in the South China Sea,0.19252458214759827
324494370806063106,2013-04-17 12:07:41+00:00,"""""""@leebestt: @realDonaldTrump His opponent should not agree to any debates as I am sure he is a master.""""  Re me?  Thanks!""",positive,"""""""@leebestt: @realDonaldTrump His opponent should not agree to any debates as I am sure he is a master."""""," Re me?  Thanks!""",,"""""""@leebestt: @realDonaldTrump His opponent should not agree to any debates as I am sure he is a master."""" ",
391064311575355392,2013-10-18 04:52:52+00:00,"""""""@dongibson12: @magicdel @LateShow Mr Trump. You have great kids.Let them handle UR business. Step forward and save what's left of the USA""""""",positive,"""""""@dongibson12: @magicdel @LateShow","Mr Trump. You have great kids.Let them handle UR business. Step forward and save what's left of the USA""""""",@realDonaldTrump is the only one who can fix this mess! #MakeAmericaGreatAgain https://t.co/9Q854J06Zq,"""""""@dongibson12: @magicdel @LateShow @realDonaldTrump is the only one who can fix this mess! #MakeAmericaGreatAgain https://t.co/9Q854J06Zq",0.4656110405921936
1853995935086321863,2024-11-06 03:00:51+00:00,"@BunkerBuster319 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/1F89eUiQTn",positive,"@BunkerBuster319 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump","#VotedforTrump 

Reply #stop to opt-out. https://t.co/1F89eUiQTn",#VotedforTrump,"@BunkerBuster319 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump",0.6623674631118774
617466046824480769,2015-07-04 22:52:32+00:00,"""""""@catisbetter666: @realDonaldTrump I'm voting trump bc we need a real man to lead the country not that socialist Obama""""""",neutral,"""""""@catisbetter666: @realDonaldTrump I'm voting trump bc we","need a real man to lead the country not that socialist Obama""""""","need a real man to run this country!""""""","""""""@catisbetter666: @realDonaldTrump I'm voting trump bc we need a real man to run this country!""""""",0.6846158504486084
298538826131980288,2013-02-04 21:09:37+00:00,"@z7one  March 3rd, 9 pm EST on @NBC",neutral,"@z7one  March 3rd,",9 pm EST on @NBC,2016! https://t.co/9QsWu5qXnF,"@z7one  March 3rd, 2016! https://t.co/9QsWu5qXnF",0.22564855217933655
1853996130427711943,2024-11-06 03:01:37+00:00,"@JoseCar18535300 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/oiJDPggJWp",positive,"@JoseCar18535300 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND","VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/oiJDPggJWp",VOTE!,"@JoseCar18535300 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!",0.5155137777328491
1207296774643294208,2019-12-18 13:49:16+00:00,"RT @RepArmstrongND: When you have a secret court, that issues secret warrants, it is inexcusable that â[t]he FBI's submission to the court...",neutral,RT @RepArmstrongND: When you have a,"secret court, that issues secret warrants, it is inexcusable that â[t]he FBI's submission to the court...","president who is willing to stand up for the American people, the American worker, and the American econoâ¦","RT @RepArmstrongND: When you have a president who is willing to stand up for the American people, the American worker, and the American econoâ¦",0.009113745763897896
350285559412957184,2013-06-27 16:12:40+00:00,"Whether you like it or not, Bush also gave us Obama!",neutral,"Whether you like it or not, Bush also gave us",Obama!,"the first African American president. That is a big deal.
@realDonaldTrump","Whether you like it or not, Bush also gave us the first African American president. That is a big deal.
@realDonaldTrump",0.4509233832359314
1013014046050832384,2018-06-30 10:59:04+00:00,"RT @realDonaldTrump: Six months after our TAX CUTS, more than 6 MILLION workers have received bonuses, pay raises, and retirement account c...",neutral,"RT @realDonaldTrump: Six months after our TAX CUTS, more than 6 MILLION workers have received bonuses, pay raises, and retirement",account c...,contribuâ¦,"RT @realDonaldTrump: Six months after our TAX CUTS, more than 6 MILLION workers have received bonuses, pay raises, and retirement contribuâ¦",0.2825169861316681
943213901625294849,2017-12-19 20:18:12+00:00,"Congratulations to Paul Ryan, Kevin McCarthy, Kevin Brady, Steve Scalise, Cathy McMorris Rodgers and all great House Republicans who voted in favor of cutting your taxes!",positive,"Congratulations to Paul Ryan, Kevin McCarthy, Kevin Brady, Steve Scalise, Cathy",McMorris Rodgers and all great House Republicans who voted in favor of cutting your taxes!,"McMorris Rodgers, and all of the Republican members of Congress who just passed the largest tax cut in American history. We are CUTTING YOUR TAXES BIG!","Congratulations to Paul Ryan, Kevin McCarthy, Kevin Brady, Steve Scalise, Cathy McMorris Rodgers, and all of the Republican members of Congress who just passed the largest tax cut in American history. We are CUTTING YOUR TAXES BIG!",0.8953700065612793
1051534671807467520,2018-10-14 06:06:16+00:00,Will be interviewed tonight by @LesleyRStahl on @60Minutes @CBSNews at 7:30 P.M. Eastern. Enjoy! https://t.co/eUTAP0u0Uh,positive,Will be interviewed tonight by @LesleyRStahl on @60Minutes @CBSNews at 7:30 P.M. Eastern. Enjoy!,https://t.co/eUTAP0u0Uh,,Will be interviewed tonight by @LesleyRStahl on @60Minutes @CBSNews at 7:30 P.M. Eastern. Enjoy! ,
1323426413286952960,2020-11-03 00:46:59+00:00,"THANK YOU MICHIGAN! Tomorrow, you have the power, with your vote, to save AMERICA! So get your friends, get your family, get your neighbors and co-workers, and GET OUT AND VOTE! Together, WE will MAKE AMERICA GREAT AGAIN! https://t.co/r51nIlOrKx",positive,"THANK YOU MICHIGAN! Tomorrow, you have the power, with your vote, to save AMERICA! So get your friends,","get your family, get your neighbors and co-workers, and GET OUT AND VOTE! Together, WE will MAKE AMERICA GREAT AGAIN! https://t.co/r51nIlOrKx",family and neighbors out to the polls. #VoteforTrump #MAGA https://t.co/67098YJp4Q,"THANK YOU MICHIGAN! Tomorrow, you have the power, with your vote, to save AMERICA! So get your friends, family and neighbors out to the polls. #VoteforTrump #MAGA https://t.co/67098YJp4Q",0.4822833240032196
1841956916840288753,2024-10-03 21:42:05+00:00,"America: Get ready to vote!

LIKE this post to get IMPORTANT election reminders.

Whether you vote early or in-person on Election Day â have a plan and make sure you VOTE! https://t.co/zMDkKgklHt",neutral,"America: Get ready to vote!

LIKE this post to get IMPORTANT election reminders.

Whether you vote early or in-person",on Election Day â have a plan and make sure you VOTE! https://t.co/zMDkKgklHt,"on Election Day, it's important that you make your voice heard.","America: Get ready to vote!

LIKE this post to get IMPORTANT election reminders.

Whether you vote early or in-person on Election Day, it's important that you make your voice heard.",0.5363624095916748
1321054650536206336,2020-10-27 11:42:27+00:00,"RT @SaraCarterDC: .@Rasmussen_Poll: #Trump ahead of #Biden, with 52% approval rating

https://t.co/5xpiT9tC6G",neutral,RT @SaraCarterDC: .@Rasmussen_Poll: #Trump ahead,"of #Biden, with 52% approval rating

https://t.co/5xpiT9tC6G",in 2020 election with 48% to Biden's 37%. https://t.co/5mV9Zgqy1G,RT @SaraCarterDC: .@Rasmussen_Poll: #Trump ahead in 2020 election with 48% to Biden's 37%. https://t.co/5mV9Zgqy1G,0.7174636721611023
1152195095430651904,2019-07-19 12:34:52+00:00,"....he could not have been nicer or more respectful to your favorite President, me. Then I saw the column he wrote, âTrump Will Be Re-elected, Wonât He?â He called me a Racist, which I am not, and said Rhode Island went from economically bad to great in 5 years because the.....",neutral,"....he could not have been nicer or more respectful to your favorite President, me. Then I saw the column he wrote, âTrump Will Be Re-elected, Wonât","He?â He called me a Racist, which I am not, and said Rhode Island went from economically bad to great in 5 years because the.....",Be Impeached.â So much for respect!,"....he could not have been nicer or more respectful to your favorite President, me. Then I saw the column he wrote, âTrump Will Be Re-elected, Wonât Be Impeached.â So much for respect!",0.12509022653102875
1221816585523990529,2020-01-27 15:25:48+00:00,RT @realDonaldTrump: All Democrats should watch this! https://t.co/WFK33pR0Lv,neutral,RT @realDonaldTrump: All Democrats should watch,this! https://t.co/WFK33pR0Lv,"the debate tonight. They are all going to be shown for what they really are, and that is...","RT @realDonaldTrump: All Democrats should watch the debate tonight. They are all going to be shown for what they really are, and that is...",0.19370844960212708
1086447711048613888,2019-01-19 02:18:14+00:00,RT @RyanAFournier: The reporters never saw the evidence. They went off of a source who said it was âcredibleâ. This isnât journalism. Con...,negative,RT @RyanAFournier: The reporters never saw the,evidence. They went off of a source who said it was âcredibleâ. This isnât journalism. Con...,"memo, but they were told about it. That's what the source said.","RT @RyanAFournier: The reporters never saw the memo, but they were told about it. That's what the source said.",0.4144054353237152
830741932099960834,2017-02-12 11:34:45+00:00,"The crackdown on illegal criminals is merely the keeping of my campaign promise. Gang members, drug dealers &amp, others are being removed!",neutral,The crackdown on illegal criminals is merely the keeping of my campaign promise. Gang,"members, drug dealers &amp, others are being removed!","s, drugs, human trafficking, and crime are being dealt with in a way that has not been seen before. I will be signing many more Executive Orders in this regard!","The crackdown on illegal criminals is merely the keeping of my campaign promise. Gang s, drugs, human trafficking, and crime are being dealt with in a way that has not been seen before. I will be signing many more Executive Orders in this regard!",0.4878619611263275
1158440580659195906,2019-08-05 18:12:11+00:00,"We must honor the sacred memory of those we have lost by acting as ONE PEOPLE. Open wounds cannot heal if we are divided. We must seek real, bipartisan solutions that will truly make America safer and better for all. https://t.co/ADvMn9HZW7",neutral,We must honor the sacred memory of those we have lost by acting as ONE PEOPLE. Open wounds,"cannot heal if we are divided. We must seek real, bipartisan solutions that will truly make America safer and better for all. https://t.co/ADvMn9HZW7",can only heal when we come together and work for the common good. We will never forget! https://t.co/69Q380YzJW,We must honor the sacred memory of those we have lost by acting as ONE PEOPLE. Open wounds can only heal when we come together and work for the common good. We will never forget! https://t.co/69Q380YzJW,0.43239742517471313
1853996016380314042,2024-11-06 03:01:10+00:00,"@DalvinVarnado 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/cxzkfC0MTP",positive,"@DalvinVarnado 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line.","Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/cxzkfC0MTP",Do not let them move you.,"@DalvinVarnado 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you.",0.5999605655670166
1334572492476837893,2020-12-03 18:57:32+00:00,"RT @TeamTrump: Video footage from Georgia shows that poll workers were told to stop counting and leave, while 4 people stayed behind to conâ¦",neutral,"RT @TeamTrump: Video footage from Georgia shows that poll workers were told to stop counting and leave, while 4",people stayed behind to conâ¦,00 people waited in line foâ¦,"RT @TeamTrump: Video footage from Georgia shows that poll workers were told to stop counting and leave, while 4 00 people waited in line foâ¦",0.4948866665363312
364574330518122499,2013-08-06 02:31:08+00:00,@green_i4u  Thank you!,positive,@green_i4u  Thank,you!,you!,@green_i4u  Thank you!,1.0
1313063990797504512,2020-10-05 10:30:25+00:00,"IF YOU WANT A MASSIVE TAX INCREASE, THE BIGGEST IN THE HISTORY OF OUR COUNTRY (AND ONE THAT WILL SHUT OUR ECONOMY AND JOBS DOWN), VOTE DEMOCRAT!!!",negative,"IF YOU WANT A MASSIVE TAX INCREASE, THE BIGGEST IN THE HISTORY OF OUR COUNTRY","(AND ONE THAT WILL SHUT OUR ECONOMY AND JOBS DOWN), VOTE DEMOCRAT!!!",", VOTE DEMOCRAT!","IF YOU WANT A MASSIVE TAX INCREASE, THE BIGGEST IN THE HISTORY OF OUR COUNTRY , VOTE DEMOCRAT!",0.6330380439758301
327522365904916480,2013-04-25 20:39:51+00:00,"@DbagsLoveMe I will, thanks!",positive,"@DbagsLoveMe I will,",thanks!,thanks!,"@DbagsLoveMe I will, thanks!",1.0
1203147647512653824,2019-12-07 03:02:07+00:00,RT @CQnow: House Judiciary membersÂ @RepDougCollins andÂ @RepMattGaetz huddle before the start of the panel's hearing on the impeachment inqu...,neutral,RT @CQnow: House Judiciary membersÂ @RepDougCollins andÂ @RepMattGaetz huddle before the start,of the panel's hearing on the impeachment inqu...,of a hearing on whether President Trump shouâ¦,RT @CQnow: House Judiciary membersÂ @RepDougCollins andÂ @RepMattGaetz huddle before the start of a hearing on whether President Trump shouâ¦,0.48164814710617065
542554274308583424,2014-12-10 05:39:53+00:00,"""""""@BBCoachKK: @realDonaldTrump @TheTyler_S Who needs sleep when your the one and only #DonaldTrump ?""""""",neutral,"""""""@BBCoachKK: @realDonaldTrump @TheTyler_S Who needs","sleep when your the one and only #DonaldTrump ?""""""","the media when you have a Twitter account?""""""","""""""@BBCoachKK: @realDonaldTrump @TheTyler_S Who needs the media when you have a Twitter account?""""""",0.2844645082950592
615556392351608832,2015-06-29 16:24:15+00:00,"""Via @JNSworldnews by @JacobKamarasJNS:  """"Donald Trump says he is no apprentice when it comes to Israel""""http://t.co/O4yHtwCzbm""",neutral,"""Via @JNSworldnews by @JacobKamarasJNS:"," """"Donald Trump says he is no apprentice when it comes to Israel""""http://t.co/O4yHtwCzbm""","â#Israelâs #Mideast Policy: The Trump Eraâ http://t.co/6X81279Z5y""","""Via @JNSworldnews by @JacobKamarasJNS: â#Israelâs #Mideast Policy: The Trump Eraâ http://t.co/6X81279Z5y""",0.6262125968933105
1207985889592430592,2019-12-20 11:27:34+00:00,"""RT @thehill: Pierce Brosnan praises Trump: """"What heâs done for the economy is very goodâ https://t.co/A6cHALLlsF https://t.co/KvisgRKLGP""",positive,"""RT @thehill: Pierce Brosnan praises Trump: """"What heâs done","for the economy is very goodâ https://t.co/A6cHALLlsF https://t.co/KvisgRKLGP""","for this country is absolutely incredible"""" https://t.co/125946WZ8J""","""RT @thehill: Pierce Brosnan praises Trump: """"What heâs done for this country is absolutely incredible"""" https://t.co/125946WZ8J""",0.4420909881591797
490128851104989184,2014-07-18 13:39:58+00:00,"""""""@dianepalmer6997 Drove by Turnberry hotel last night weather excellent, piper playing outside hotel iconic scene, absolutely marvelous"""" Thx""",positive,"""""""@dianepalmer6997 Drove by Turnberry hotel last night weather excellent, piper playing","outside hotel iconic scene, absolutely marvelous"""" Thx""",". Very busy place!""""""","""""""@dianepalmer6997 Drove by Turnberry hotel last night weather excellent, piper playing . Very busy place!""""""",0.316453754901886
1309605651769778176,2020-09-25 21:28:13+00:00,BIG NEWS! The @Smithsonian American History Museum reopened todayÂ in our Nationâs Capital! Go visitÂ @amhistorymuseum and learn about our GREAT Countryâs history!,positive,BIG NEWS! The @Smithsonian American History Museum reopened todayÂ in our Nationâs Capital! Go visitÂ @amhistorymuseum and,learn about our GREAT Countryâs history!,see the new exhibits. https://t.co/946023f15N,BIG NEWS! The @Smithsonian American History Museum reopened todayÂ in our Nationâs Capital! Go visitÂ @amhistorymuseum and see the new exhibits. https://t.co/946023f15N,0.18019817769527435
587246303547105280,2015-04-12 13:30:03+00:00,".@TMobile gives terrible service and has many complaints, just check.",negative,".@TMobile gives terrible service and has many complaints,",just check.,but I am still a customer because I have no choice. There is no competition in some areas!,".@TMobile gives terrible service and has many complaints, but I am still a customer because I have no choice. There is no competition in some areas!",0.15072645246982574
960522569492426753,2018-02-05 14:36:40+00:00,Any deal on DACA that does not include STRONG border security and the desperately needed WALL is a total waste of time. March 5th is rapidly approaching and the Dems seem not to care about DACA. Make a deal!,negative,Any deal on DACA that does not include STRONG border security and the desperately needed WALL is a total waste of time. March 5th is rapidly approaching and the,Dems seem not to care about DACA. Make a deal!,Democrats must get their act together!,Any deal on DACA that does not include STRONG border security and the desperately needed WALL is a total waste of time. March 5th is rapidly approaching and the Democrats must get their act together!,0.42470377683639526
333055452881494016,2013-05-11 03:06:22+00:00,"""""""@jshawknz: The only thing I ever watch on TV is @realDonaldTrump 's All Star Celebrity Apprentice. #truestory""""""",neutral,"""""""@jshawknz: The only","thing I ever watch on TV is @realDonaldTrump 's All Star Celebrity Apprentice. #truestory""""""",thing that will stop ISIS is a total military solution. We need to be strong and smart!,"""""""@jshawknz: The only thing that will stop ISIS is a total military solution. We need to be strong and smart!",0.08880580216646194
1853995838948684256,2024-11-06 03:00:28+00:00,"@RealKSridharan 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/vzGduSfa0U",positive,"@RealKSridharan 

STAY IN LINE!

Republicans:","We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/vzGduSfa0U",We are doing GREAT! Stay in Line. Do not let them move you.,"@RealKSridharan 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you.",0.6808626651763916
885579818875670528,2017-07-13 19:20:56+00:00,Great bilateral meetings at ÃlysÃ©e Palace w/ President @EmmanuelMacron. The friendship between our two nations and ourselves is unbreakable. https://t.co/IOSoC0MdPv,positive,Great bilateral meetings at ÃlysÃ©e Palace w/ President @EmmanuelMacron. The friendship between our two nations and ourselves is unbreakable.,https://t.co/IOSoC0MdPv,"We are working closely together on trade, NATO, defense, the Middle East, Africa, terrorism, immigration, and much more. A beautiful relationship!","Great bilateral meetings at ÃlysÃ©e Palace w/ President @EmmanuelMacron. The friendship between our two nations and ourselves is unbreakable. We are working closely together on trade, NATO, defense, the Middle East, Africa, terrorism, immigration, and much more. A beautiful relationship!",0.15279582142829895
1853996041755881833,2024-11-06 03:01:16+00:00,"@suimplicity 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/yaTkVVCP5N",positive,"@suimplicity 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to",opt-out. https://t.co/yaTkVVCP5N,opt-out. https://t.co/0Z23z91JfS,"@suimplicity 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/0Z23z91JfS",0.8854168057441711
1853995997187195275,2024-11-06 03:01:05+00:00,"@Carie__Lawrence 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/UmtS1JVC1p",positive,"@Carie__Lawrence 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them","move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/UmtS1JVC1p",move you.,"@Carie__Lawrence 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you.",0.4037342071533203
1283429106768662528,2020-07-15 15:51:58+00:00,"Joe Biden and the Radical Left want to Abolish Police, Abolish ICE, Abolish Bail, Abolish Suburbs, Abolish the 2nd Amendment â and Abolish the American Way of Life. No one will be SAFE in Joe Bidenâs America!",negative,"Joe Biden and the Radical Left want to Abolish Police, Abolish ICE, Abolish Bail, Abolish Suburbs, Abolish the 2nd Amendment â and Abolish the American Way of Life. No one will be SAFE in Joe Bidenâs",America!,America!,"Joe Biden and the Radical Left want to Abolish Police, Abolish ICE, Abolish Bail, Abolish Suburbs, Abolish the 2nd Amendment â and Abolish the American Way of Life. No one will be SAFE in Joe Bidenâs America!",1.0000001192092896
1853995773005861200,2024-11-06 03:00:12+00:00,"@WickedNettie 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/cGxcTV1hl5",positive,"@WickedNettie 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let","them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/cGxcTV1hl5",them move you.,"@WickedNettie 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you.",0.5030831694602966
145244306377146369,2011-12-09 20:51:55+00:00,Rick Santorum making a strong point on the Newsmax-@iontv debate: @RickSantorum. http://t.co/zJdfkZQ4,positive,Rick Santorum making,a strong point on the Newsmax-@iontv debate: @RickSantorum. http://t.co/zJdfkZQ4,"a big deal about the fact that he is not a ""corporate shill"" and is not beholden to special interests. http://t.co/69XK7Q4c","Rick Santorum making a big deal about the fact that he is not a ""corporate shill"" and is not beholden to special interests. http://t.co/69XK7Q4c",0.3538288474082947
1853995845613502967,2024-11-06 03:00:29+00:00,"@battleborn831 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/FbKPEbYBgM",positive,"@battleborn831 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let","them move you. 

STAY IN LINE AND VOTE!

#VoteforTrump #VotedforTrump 

Reply #stop to opt-out. https://t.co/FbKPEbYBgM",them move you.,"@battleborn831 

STAY IN LINE!

Republicans: We are doing GREAT! Stay in Line. Do not let them move you.",0.504796028137207
1278151441753014272,2020-07-01 02:20:25+00:00,"RT @GOPChairwoman: Consumer confidence smashed expectations in June!
 
This is further proof that @realDonaldTrumpâs Great American Comebacâ¦",negative,RT @GOPChairwoman: Consumer confidence smashed expectations in,"June!
 
This is further proof that @realDonaldTrumpâs Great American Comebacâ¦","September, and is now at its highest level since 2004.","RT @GOPChairwoman: Consumer confidence smashed expectations in September, and is now at its highest level since 2004.",0.4110308587551117
